1279	Gấu Bắc Cực là một trong những loài thú săn mồi lớn nhất thế giới. Nó nặng tới một tấn và dài tới 3 mét!
1280	Chuột túi
1281	Chuột túi sống ở Úc, nổi tiếng với cái túi trước bụng để ẵm con.
1282	Vẹt đuôi dài đỏ
1283	Vẹt đuôi dài đỏ sống ở Nam Mỹ, là loài vẹt to và sặc sỡ, học được tới 100 từ!
1284	Nai sừng tấm
1285	Là loài lớn nhất họ nhà hươu nai, nai sừng tấm ăn tới 25 kg mỗi ngày. Kiếm chừng ấy thức ăn không dễ, nên có lúc nó phải đứng bằng hai chân sau để với tới cành cây cao 4 mét!
1286	Khám phá thú hoang khắp thế giới.
1287	Bấm vào nơi sinh sống của con vật được nêu.
1288	Cá sấu
1289	Cá sấu là loài bò sát lớn sống được cả dưới nước lẫn trên cạn. Nó sống chủ yếu ở các con sông lớn vùng nhiệt đới, nơi nó rình mồi.
1290	Rồng Komodo
1291	Rồng Komodo là loài thằn lằn lớn nhất còn sống, dài tới 3 mét. Nó sống trên các hòn đảo của Indonesia.
1292	Gấu túi koala
1293	Koala là loài thú có túi ăn cỏ, sống trong những cánh rừng bạch đàn ở miền đông nước Úc.
1294	Vượn cáo đuôi vòng
1295	Vượn cáo đuôi vòng là loài linh trưởng sống ở vùng khô hạn tây nam đảo Madagascar. Cái đuôi vằn khiến nó rất dễ nhận ra.
1296	Gấu trúc
1297	Gấu trúc là loài gấu lông đen trắng, sống ở vài dãy núi miền trung Trung Quốc. Gấu trúc ăn chủ yếu là măng tre.
1298	Khám phá thú hoang khắp thế giới.
1299	Bấm vào nơi sinh sống của con vật được nêu.
1304	Ở cấp đầu, con tha hồ khám phá âm nhạc khắp thế giới. Bấm vào từng chiếc va li để tìm hiểu âm nhạc vùng đó và nghe một đoạn ngắn. Hãy nhớ kỹ, vì cấp 2 và cấp 3 sẽ hỏi lại đấy.
1305	Ở cấp hai, con sẽ nghe một đoạn nhạc và phải chọn đúng vùng có loại nhạc đó. Bấm nút phát nếu muốn nghe lại.
1306	Ở cấp ba, con phải chọn vùng đúng với câu mô tả trên màn hình.
1307	Ảnh lấy từ https://commons.wikimedia.org/wiki và https://archive.org
1308	Úc
1309	Thổ dân là những người đầu tiên sống ở Úc. Họ hát và chơi nhạc cụ, chẳng hạn cây kèn didgeridoo. Kèn này làm từ một khúc gỗ và dài tới năm mét!
1310	Châu Phi
1311	Ở châu Phi, âm nhạc là một phần của đời sống hằng ngày. Nhạc châu Phi có rất nhiều loại trống, và người ta tin rằng trống là nhạc cụ thiêng có phép màu.
1312	Trung Đông
1313	Âm nhạc là phần rất quan trọng trong văn hoá Trung Đông. Có những bài riêng để gọi tín đồ tới giờ cầu nguyện. Cây đàn luýt được sáng chế cách đây hàng nghìn năm và tới nay vẫn còn dùng.
1314	Nhật Bản
1315	Trống taiko đến từ Nhật Bản. Loại trống này ban đầu dùng để doạ quân địch trong trận đánh. Tiếng trống rất to, buổi diễn thì tưng bừng với đám đông reo hò và người đánh trống hét vang!
1316	Scotland và Ireland
1317	Nhạc dân gian vùng này gọi là nhạc Celtic. Bài hát thường kể một câu chuyện hoặc bài thơ. Nhạc cụ tiêu biểu gồm kèn túi, vĩ cầm, sáo, đàn hạc và phong cầm.
1318	Ý
1319	Nước Ý nổi tiếng với nhạc kịch Opera. Opera là sân khấu ca nhạc, ở đó diễn viên vừa diễn vừa hát để kể một câu chuyện. Ca sĩ opera, cả nam lẫn nữ, đều phải học kỹ thuật hát riêng.
1320	Nhạc cổ điển châu Âu
1321	Châu Âu là cái nôi của nhạc cổ điển. Những nhà soạn nhạc lừng danh như Bach, Beethoven và Mozart đã làm thay đổi mãi mãi lịch sử âm nhạc.
1322	Mexico
1323	Mariachi là dòng nhạc Mexico nổi tiếng, gồm ghi-ta, kèn trumpet và vĩ cầm. Các ban nhạc này chơi trong nhiều dịp, kể cả đám cưới và tiệc tùng.
1324	Hoa Kỳ
1325	Hoa Kỳ cũng có rất nhiều dòng nhạc, nhưng có lẽ nổi tiếng nhất là nhạc rock and roll, với giọng hát chính, ghi-ta và trống.
1326	Khám phá âm nhạc thế giới. Hãy bấm vào các chiếc va li.
1327	Bấm vào vùng có loại nhạc con vừa nghe.
1328	Bấm vào vùng đúng với câu mô tả.
1334	Mình
1335	?
1336	Chọn một cặp ứng với: %1
1337	Bố
1338	Ông
1339	Chú
1340	Mẹ
1341	Bà
1342	Cô
1343	Anh trai
1344	Anh em họ
1345	Chị gái
1346	Cháu nội gái
1347	Cháu nội trai
1348	Cháu trai
1349	Cháu gái
1350	Bố chồng, bố vợ
1351	Mẹ chồng, mẹ vợ
1352	Chị dâu
1353	Anh rể
1354	Con dâu
1355	Con rể
1364	Phím mũi tên: đẩy một ô vào chỗ trống.
1370	Tìm ngày sau ngày 3 tháng 5 đúng 13 ngày.
1371	Tìm ngày sau ngày 1 tháng 10 đúng 7 ngày.
1372	Tìm ngày sau ngày 12 tháng 7 đúng 31 ngày.
1373	Tìm ngày sau ngày 27 tháng 11 đúng hai tuần.
1374	Tìm ngày trước ngày 1 tháng 9 đúng 19 ngày.
1375	Tìm ngày trước ngày 8 tháng 12 đúng 5 ngày.
1376	Tìm thứ của ngày sau ngày 5 tháng 12 đúng 3 ngày.
1377	Tìm thứ của ngày trước ngày 12 tháng 11 đúng 12 ngày.
1378	Tìm thứ của ngày sau ngày 5 tháng 1 đúng 32 ngày.
1379	Tìm thứ của ngày sau ngày 23 tháng 2 đúng 5 ngày.
1380	Tìm thứ của ngày trước ngày 16 tháng 8 đúng 17 ngày.
1381	Tìm ngày sau ngày 12 tháng 1 đúng 2 tuần 3 ngày.
1382	Tìm ngày sau ngày 22 tháng 3 đúng 3 tuần 2 ngày.
1383	Tìm ngày sau ngày 5 tháng 10 đúng 5 tuần 6 ngày.
1384	Tìm ngày trước ngày 8 tháng 8 đúng 1 tuần 1 ngày.
1385	Tìm ngày trước ngày 2 tháng 7 đúng 2 tuần 5 ngày.
1386	Tìm thứ của ngày sau ngày 3 tháng 7 đúng 5 tháng 2 ngày.
1387	Tìm thứ của ngày sau ngày 8 tháng 10 đúng 2 tháng 4 ngày.
1388	Tìm thứ của ngày trước ngày 28 tháng 12 đúng 1 tháng 3 ngày.
1389	Tìm thứ của ngày sau ngày 28 tháng 2 đúng 8 tháng 7 ngày.
1390	Tìm thứ của ngày trước ngày 15 tháng 9 đúng 3 tháng 3 ngày.
1391	Tìm ngày sau ngày 12 tháng 1 đúng 2 tháng 1 tuần 5 ngày.
1392	Tìm ngày sau ngày 23 tháng 8 đúng 3 tháng 2 tuần 1 ngày.
1393	Tìm ngày sau ngày 20 tháng 3 đúng 5 tháng 3 tuần 2 ngày.
1394	Tìm ngày trước ngày 10 tháng 9 đúng 1 tháng 1 tuần 1 ngày.
1395	Tìm ngày trước ngày 7 tháng 4 đúng 2 tháng 1 tuần 8 ngày.
1408	Tìm phân số được vẽ.
1409	Phân số tối giản với hình cái bánh.
1410	Chọn một nửa cái bánh.
1411	Chọn một phần ba cái bánh.
1412	Chọn hai phần ba cái bánh.
1413	Chọn một phần tư cái bánh.
1414	Chọn hai phần năm cái bánh.
1415	Chọn một cái bánh và một phần tư cái bánh nữa.
1416	Chọn một cái bánh và hai phần năm cái bánh nữa.
1417	Chọn một cái bánh và một phần ba cái bánh nữa.
1418	Chọn một cái bánh và một nửa cái bánh nữa.
1419	Chọn một cái bánh và ba phần tư cái bánh nữa.
1420	Câu hỏi riêng với hình vuông.
1421	Chọn càng nhiều phần càng tốt, nhưng không được quá một nửa hình vuông.
1422	Phân số tối giản với hình vuông.
1423	Chọn một nửa hình vuông.
1424	Chọn một phần ba hình vuông.
1425	Chọn hai phần ba hình vuông.
1426	Chọn một phần tư hình vuông.
1427	Chọn hai phần năm hình vuông.
1428	Chọn một hình vuông và một phần tư hình vuông nữa.
1429	Chọn một hình vuông và hai phần năm hình vuông nữa.
1430	Chọn một hình vuông và một phần ba hình vuông nữa.
1431	Chọn một hình vuông và một nửa hình vuông nữa.
1432	Chọn một hình vuông và ba phần tư hình vuông nữa.
1433	Phân số chưa tối giản với hình cái bánh.
1434	Chọn ba phần năm cái bánh.
1435	Phân số chưa tối giản với hình vuông.
1436	Chọn ba phần năm hình vuông.
1437	Số thập phân với hình cái bánh.
1438	Chọn 0,5 cái bánh.
1439	Chọn 0,25 cái bánh.
1440	Chọn 0,4 cái bánh.
