207	Battery	I = %1A
210	Bulb	I = %1A
215	Resistor	I = %1A
218	Rheostat	I = %1A
625	board1_0	1
626	board1_0	2
627	board1_0	3
628	board1_0	4
635	board3_0	1
636	board3_0	2
637	board3_0	3
638	board3_0	4
640	board4_0	1
641	board4_0	2
642	board4_0	3
643	board4_0	4
918	AndGate	A AND B
924	NandGate	NOT (A AND B)
926	NorGate	NOT (A OR B)
931	OrGate	A OR B
937	XorGate	A XOR B
1192	board5	Castillo de San Marcos
4040	Data	Solve addition, 4 digits, 2 lines.
4046	Data	Solve subtraction, 2 digits, 2 lines, without carry.
4047	Data	Solve subtraction, 4 or 5 digits, 3 lines.
4048	Data	Solve subtraction, 4 or 5 digits, 4 lines.
4049	Data	Write your own subtraction and solve it.
4050	Data	Write and solve subtraction, 2 digits, 2 lines, without carry.
4051	Data	Solve subtraction, 2 or 3 digits, 2 lines.
4052	Data	Write and solve subtraction, 2 or 3 digits, 2 lines.
4053	Data	Write and solve subtraction, 2 or 3 digits, 3 lines.
4054	Data	Solve subtraction, 3 or 4 digits, 2 lines.
4055	Data	Write and solve subtraction, 3 or 4 digits, 2 lines.
4056	Data	Solve subtraction, 3 or 4 digits, 3 lines.
4057	Data	Solve subtraction, 4 or 5 digits, 2 lines.
4058	subtraction	Write:
4059	subtraction	Solve:
4060	subtraction	Solve: %1
4061	VerticalSubtraction	Write your own addition and solve it.
4062	VerticalSubtraction	Write your own subtraction and solve it.
4063	VerticalSubtraction	Ready
4064	VerticalSubtraction	The result should not be a negative number.
4072	Watercycle	The sun is the main component of the water cycle. Click on the sun to start the water cycle.
4073	Watercycle	As the sun rises, the water of the sea starts heating and evaporates.
4074	Watercycle	Water vapor condenses to form clouds and when clouds become heavy, it rains. Click on the cloud.
4075	Watercycle	The rain causes rivers to swell up and this water is transported to us via motor pumps through water-towers. Click on the motor pump to supply water to residents.
4076	Watercycle	See the tower filled with water. Activate the sewage treatment station by clicking on it.
4077	Watercycle	Great, click on the shower, as Tux arrives home.
4078	Watercycle	Fantastic, you have completed the water cycle. You can continue playing.
4079	Watercycle	The water cycle (also known as the hydrologic cycle) is the journey water takes as it circulates from the land to the sky and back again. The sun's heat provides energy to evaporate water from water bodies like oceans.
4080	Watercycle	Plants also lose water to the air through transpiration. The water vapor cools down forming tiny droplets in clouds. When the clouds meet cool air over the land, precipitation is triggered and falls down as rain.
4081	Watercycle	Some of the water is trapped between rock or clay layers, called groundwater. But most of the water flows as runoff, eventually returning to the seas via rivers.
4082	Watercycle	Your goal is to complete the water cycle before Tux reaches home. Click on the different components which make up the water cycle. First click on the sun, then on the cloud, the water pumping station near the river, the sewage treatment, and at last regulate the switch to provide water to Tux's shower.
