1441	Chọn 0,75 cái bánh.
1442	Chọn 0,8 cái bánh.
1443	Chọn 1,25 cái bánh.
1444	Chọn 1,4 cái bánh.
1445	Chọn 1,5 cái bánh.
1446	Chọn 1,75 cái bánh.
1447	Số thập phân với hình vuông.
1448	Chọn 0,5 hình vuông.
1449	Chọn 0,25 hình vuông.
1450	Chọn 0,4 hình vuông.
1451	Chọn 0,75 hình vuông.
1452	Chọn 0,8 hình vuông.
1453	Chọn 1,25 hình vuông.
1454	Chọn 1,4 hình vuông.
1455	Chọn 1,5 hình vuông.
1456	Chọn 1,75 hình vuông.
1457	Phần trăm với hình cái bánh.
1458	Chọn %1% cái bánh.
1459	Phần trăm với hình vuông.
1460	Chọn %1% hình vuông.
1461	Câu hỏi riêng với hình cái bánh.
1462	Chọn càng nhiều phần càng tốt, nhưng không được quá một nửa cái bánh.
1467	Tìm tử số (với hình cái bánh).
1468	Tìm tử số (với hình vuông).
1469	Tìm mẫu số (với hình cái bánh).
1470	Tìm mẫu số (với hình vuông).
1471	Tìm tử số và mẫu số (với hình cái bánh).
1472	Tìm tử số và mẫu số (với hình vuông).
1477	Mũi tên trái và phải: chọn một mảnh
1478	Phím cách: thêm mảnh đang chọn vào dải hoa văn
1479	Phím xoá lùi hoặc Delete: bỏ mảnh cuối khỏi dải hoa văn
1480	Enter: xác nhận câu trả lời
1481	Tab: chuyển qua lại giữa vẽ dải hoa văn và xem hình mẫu
1482	Mình sẵn sàng
1483	Chép lại dải hoa văn này: 2 hình khác màu hoặc khác dấu.
1484	Chép lại dải hoa văn này.
1485	Nhớ rồi chép lại dải hoa văn này: đủ kiểu hình, màu, dấu và cỡ.
1486	Nhớ rồi chép lại dải hoa văn này.
1487	Chép và vẽ nốt dải hoa văn này: quy luật dài 4 tới 7, đủ kiểu hình, màu, dấu và cỡ.
1488	Chép và vẽ nốt dải hoa văn này.
1489	Nhớ rồi chép lại dải hoa văn này: quy luật dài 4 tới 7, đủ kiểu hình, màu, dấu và cỡ.
1490	Chép và vẽ nốt dải hoa văn này: quy luật dài 6 tới 8, đủ kiểu hình, màu, dấu và cỡ.
1491	Nhớ rồi chép lại dải hoa văn này: quy luật dài 6 tới 8, đủ kiểu hình, màu, dấu và cỡ.
1492	Chép và vẽ nốt dải hoa văn này: 2 hình khác màu hoặc khác dấu.
1493	Nhớ rồi chép lại dải hoa văn này: 2 hình khác màu hoặc khác dấu.
1494	Chép lại dải hoa văn này: 3 hoặc 4 hình khác màu hoặc khác dấu.
1495	Chép lại dải hoa văn này: 3 hoặc 4 hình với 2 cỡ, có thể trùng màu hoặc trùng dấu.
1496	Chép và vẽ nốt dải hoa văn này: 3 hoặc 4 hình với 2 cỡ, có thể trùng màu hoặc trùng dấu.
1497	Chép lại dải hoa văn này: quy luật dài 12 tới 15, đủ kiểu hình, màu, dấu và cỡ.
1498	Chép và vẽ nốt dải hoa văn này: quy luật dài 10 tới 12, đủ kiểu hình, màu, dấu và cỡ.
1499	Chép và vẽ nốt dải hoa văn này: quy luật dài 16 tới 20, đủ kiểu hình, màu, dấu và cỡ.
1504	Các nước châu Mỹ.
1505	Các nước châu Á.
1506	Các nước châu Đại Dương.
1507	Các nước châu Âu.
1508	Hoa Kỳ
1520	Alaska
1521	Hawaii
1559	Các vùng của nước Ý
1560	Liguria
1561	Piemonte
1562	Valle d'Aosta
1563	Lombardia
1564	Trentino-Alto Adige
1565	Veneto
1566	Friuli-Venezia Giulia
1567	Emilia-Romagna
1568	Toscana
1569	Umbria
1570	Marche
1571	Lazio
1572	Abruzzo
1573	Molise
1574	Campania
1575	Puglia
1576	Basilicata
1577	Calabria
1578	Sicilia
1579	Sardegna
1580	Các bang và lãnh thổ liên bang của Ấn Độ
1609	Quần đảo Andaman và Nicobar
1612	Dadra và Nagar Haveli và Daman và Diu
1615	Jammu và Kashmir
1617	Các bang và lãnh thổ của Úc
1618	Tây Úc
1619	Lãnh thổ Bắc Úc
1620	Nam Úc
1621	Queensland
1623	Victoria
1624	Tasmania
1625	Lãnh thổ Thủ đô Úc
1626	Các tỉnh của Trung Quốc
1627	Tân Cương
1628	Cam Túc
1629	Nội Mông
1630	Ninh Hạ
