3550	Ký hiệu "kg" ở cuối một số nghĩa là ki-lô-gam.
3551	Ki-lô-gam là đơn vị đo khối lượng, ứng với cảm nhận thường ngày về việc một vật "nặng" tới đâu. \n Đặt quả cân lên đĩa bên trái cho cân thăng bằng.
3552	Nhập khối lượng của món quà theo ki-lô-gam: %1
3553	Cân thăng bằng tới 100 gam.
3554	Cân thăng bằng tới 10 ki-lô-gam, có cả gam.
3555	Ký hiệu "kg" ở cuối một số nghĩa là ki-lô-gam. Ki-lô-gam là đơn vị đo khối lượng, ứng với cảm nhận thường ngày về việc một vật "nặng" tới đâu. \n Đặt quả cân lên đĩa bên trái cho cân thăng bằng.
3556	Nhớ nhé, một ki-lô-gam ("kg") bằng 1000 gam ("g"). \n Đặt quả cân lên đĩa bên trái cho cân thăng bằng.
3559	Cân thăng bằng tới 5 ao-xơ.
3560	%1 oz
3561	Ký hiệu "oz" ở cuối một số nghĩa là ao-xơ. Một pao bằng mười sáu ao-xơ. \n Đặt quả cân lên đĩa bên trái cho cân thăng bằng.
3562	Nhập khối lượng của món quà theo ao-xơ: %1
3563	Cân thăng bằng tới 10 ao-xơ.
3564	Cân thăng bằng tới 20 ao-xơ.
3565	Cân thăng bằng tới 10 pao.
3566	%1 lb
3567	Ký hiệu "lb" ở cuối một số nghĩa là pao. Pao là đơn vị đo khối lượng, ứng với cảm nhận thường ngày về việc một vật "nặng" tới đâu. Đơn vị này dùng ở Mỹ.
3568	Nhập khối lượng của món quà theo pao: %1
3569	Cân thăng bằng tới 100 ao-xơ.
3570	Ký hiệu "oz" ở cuối một số nghĩa là ao-xơ. \n Đặt quả cân lên đĩa bên trái cho cân thăng bằng.
3571	Cân thăng bằng tới 10 pao, có cả ao-xơ.
3572	Nhớ nhé, một pao ("lb") bằng mười sáu ao-xơ ("oz"). \n Đặt quả cân lên đĩa bên trái cho cân thăng bằng.
3573	Hiện bộ đếm
3579	Nếu chia còn dư thì phần dư phải bỏ vào lọ kẹo.
3580	Nhiều nhất 25 cái kẹo và 5 bạn nhỏ, chia hết.
3581	Nam muốn chia đều 2 cái kẹo cho 2 bạn nữ. Con giúp bạn ấy nhé? Trước hết đặt các bạn nhỏ vào giữa, rồi kéo kẹo tới cho từng bạn.
3582	Giờ bạn ấy muốn chia đều 4 cái kẹo cho các bạn.
3583	Con chia đều 6 cái kẹo của Nam cho các bạn được không?
3584	Vài bạn đã có kẹo rồi. Nam muốn cho thêm 7 cái nữa sao cho ai cũng có số kẹo bằng nhau.
3585	Nam chỉ còn 12 cái kẹo. Bạn ấy ăn 2 cái rồi cho các bạn hết chỗ còn lại. Con giúp bạn ấy chia đều 10 cái kẹo còn lại nhé?
3586	Sơn muốn chia đều 3 cái kẹo cho 3 bạn nữ. Bạn ấy chia đều được không?
3587	Mai muốn chia đều 6 cái kẹo cho 3 bạn: 1 bạn nữ và 2 bạn nam. Bạn ấy chia đều được không?
3588	Hùng muốn chia đều 8 cái kẹo cho 3 bạn: 1 bạn nam và 2 bạn nữ. Bạn nam đã có sẵn một cái. Bạn ấy làm sao cho ai cũng có số kẹo bằng nhau?
3589	Nam muốn chia đều 12 cái kẹo cho 3 bạn: 2 bạn nam và 1 bạn nữ. Bạn ấy chia đều được không?
3590	Mai muốn chia 11 cái kẹo cho 3 bạn: 1 bạn nam và 2 bạn nữ. Hai bạn nữ đã có sẵn ít kẹo. Bạn ấy chia sao cho ai cũng có số kẹo bằng nhau?
3591	Lan muốn chia đều 4 cái kẹo cho 4 bạn nữ. Con giúp bạn ấy nhé?
3592	Giờ Lan muốn cho các bạn 8 cái kẹo.
3593	Lan muốn cho các bạn 10 cái kẹo, gồm 1 bạn nữ và 3 bạn nam, sao cho ai cũng có số kẹo bằng nhau. Bạn nữ đã có sẵn ít kẹo.
3594	Lan muốn cho các bạn 16 cái kẹo.
3595	Lan muốn cho 4 người bạn một ít kẹo. Vài bạn đã có sẵn kẹo rồi. Con giúp bạn ấy chia 14 cái kẹo sao cho ai cũng có số kẹo bằng nhau nhé?
3596	Minh muốn chia đều 5 cái kẹo cho 5 bạn nữ. Con giúp bạn ấy nhé?
3597	Hoa có 5 người bạn: 2 bạn nam và 3 bạn nữ. Bạn ấy muốn cho các bạn 10 cái kẹo. Giúp bạn ấy chia đều số kẹo cho các bạn nhé.
3598	Hằng muốn chia đều 12 cái kẹo cho 4 người anh em trai và 1 người chị em gái, sao cho ai cũng có số kẹo bằng nhau. Người chị em gái đã có sẵn ít kẹo.
