2454	Tìm bộ trống
2455	Tìm cây phong cầm
2456	Tìm cây đàn banjo
2457	Tìm cặp trống bongo
2458	Tìm cây ghi-ta điện
2459	Tìm cặp sênh castanets
2460	Tìm cái chũm choẹ
2461	Tìm cây đàn cello
2462	Tìm cây kèn harmonica
2463	Tìm cây kèn co
2464	Tìm cặp lắc maracas
2465	Tìm cây đàn oóc
2466	Tìm cái trống lẫy
2467	Tìm bộ trống định âm
2468	Tìm cái thanh la tam giác
2469	Tìm cái trống lục lạc
2470	Tìm cây kèn tuba
2471	Chữ hoa
2472	Chữ thường
2481	Ở những cấp đầu, dùng phím lên xuống để chỉnh lực đẩy và phím trái phải để chỉnh hướng. Trên màn hình cảm ứng thì điều khiển tên lửa bằng các nút hiện trên màn hình.
2482	Ở cấp cao hơn, phím trái phải dùng để xoay tàu. Xoay tàu rồi mới dùng phím lên xuống để tăng tốc theo hướng không thẳng đứng.
2483	Bãi đáp chuyển sang màu xanh khi tốc độ đủ an toàn để hạ cánh.
2484	Đồng hồ gia tốc ở mép phải hiện gia tốc thẳng đứng tổng cộng của tên lửa, tính cả trọng lực. Ở vùng xanh phía trên, gia tốc của con lớn hơn trọng lực; ở vùng đỏ phía dưới thì nhỏ hơn; còn ở vạch xanh trong vùng vàng giữa thì hai lực triệt tiêu nhau.
2485	Mũi tên lên và xuống: chỉnh lực đẩy của động cơ đuôi
2486	Mũi tên trái và phải: ở cấp đầu là dịch ngang, ở cấp cao là xoay tàu
2487	Nhiên liệu: %1
2488	Độ cao: %1
2489	Vận tốc: %1
2490	Gia tốc: %1
2491	Trọng lực: %1
2492	Tàu vũ trụ dịch ngang khi con bấm phím hướng.
2493	Ceres
2494	Dùng phím lên xuống để chỉnh lực đẩy.<br/>Dùng phím trái phải để chỉnh hướng.<br/>Con phải lái tàu của Tux về phía bãi đáp.<br/>Bãi đáp chuyển xanh khi tốc độ đủ an toàn để hạ cánh.
2495	Sao Diêm Vương
2496	Titan
2497	Mặt Trăng
2498	Sao Hoả
2499	Sao Kim
2500	Trái Đất
2501	Tàu vũ trụ xoay khi con bấm phím hướng.
2502	Phím lên xuống chỉnh lực đẩy của động cơ đuôi.<br/>Phím trái phải giờ dùng để xoay tàu.<br/>Muốn tàu đi ngang thì phải xoay trước rồi mới tăng tốc.
2507	Trong phần cài đặt, con chọn được ngôn ngữ muốn học.
2508	Phím cách hoặc Enter: chọn một mục trong danh sách
2509	Enter: xác nhận câu trả lời khi nút Đồng ý hiện ra
2510	Tab: nghe lại từ
2511	Rất tiếc, hoạt động này chưa có bản dịch cho ngôn ngữ của bạn.
2512	GCompris do cộng đồng KDE phát triển, bạn có thể góp sức dịch GCompris bằng cách tham gia một nhóm dịch tại <a href="%2">%2</a>
2513	Chúng tôi tạm chuyển hoạt động này sang tiếng Anh, nhưng bạn chọn được ngôn ngữ khác trong hộp thoại cài đặt.
2514	khác
2515	hành động
2516	tính từ
2517	màu sắc
2518	con số
2519	con người
2520	bộ phận cơ thể
2521	quần áo
2522	cảm xúc
2523	nghề nghiệp
2524	thể thao
2525	thiên nhiên
2526	động vật
2527	trái cây
2528	cây cối
2529	rau củ
2530	đồ vật
2531	xây dựng
2532	đồ nội thất
2533	đồ gia dụng
2534	dụng cụ
2535	thức ăn
2536	đi lại
2541	Phím cách: chọn hoặc bỏ chọn một vòng tròn
2542	Phép cộng với 1 và 2.
2543	Phép cộng với 1, 2 và 3.
2544	Phép cộng với 1, 2, 3 và 4.
2549	Màn hình hiện một số thập phân. Thanh có mũi tên là một đơn vị trọn vẹn, mỗi ô vuông trong đó là một phần mười của đơn vị đó.
2550	Kéo mũi tên để chọn một phần của thanh, rồi kéo phần đã chọn sang vùng trống. Làm đi làm lại tới khi số thanh đã thả đúng bằng số thập phân đang hiện. Sau đó bấm nút Đồng ý để kiểm tra.
2551	Hiện số: %1
2552	Hiện kết quả của: %1 + %2
2553	Hiện kết quả của: %1 - %2
2554	Biểu diễn số lượng: %1
2555	Nhập kết quả: %1
2556	Từ 0,1 tới 1.
2557	Từ 1 tới 5.
2562	Nếu câu trả lời đúng, hãy gõ kết quả tương ứng rồi bấm nút Đồng ý để kiểm tra.
2563	Phím số: gõ kết quả
2564	Màn hình hiện một phép cộng hai số thập phân. Thanh có mũi tên là một đơn vị trọn vẹn, mỗi ô vuông trong đó là một phần mười của đơn vị đó.
2565	Kéo mũi tên để chọn một phần của thanh, rồi kéo phần đã chọn sang vùng trống. Làm đi làm lại tới khi số thanh đã thả đúng bằng kết quả phép cộng, rồi bấm nút Đồng ý để kiểm tra.
2566	Nếu câu trả lời đúng, hãy gõ kết quả tương ứng rồi bấm nút Đồng ý để kiểm tra.
2567	Cộng số thập phân tới 1.
2568	Cộng số thập phân tới 3.
2569	Cộng số thập phân tới 5.
2574	Màn hình hiện một phép trừ hai số thập phân. Bên dưới, số bị trừ được vẽ bằng các thanh. Một thanh là một đơn vị trọn vẹn, mỗi ô vuông trong đó là một phần mười của đơn vị đó.
2575	Bấm vào các ô vuông để trừ đi và hiện ra kết quả phép tính, rồi bấm nút Đồng ý để kiểm tra.
2576	Nếu câu trả lời đúng, hãy gõ kết quả tương ứng rồi bấm nút Đồng ý để kiểm tra.
2577	Trừ số thập phân tới 1.
2578	Trừ số thập phân tới 3.
2579	Trừ số thập phân tới 5.
2580	Chữ số Ả Rập
2581	Chấm tròn
2582	Ngón tay
2583	Cách hiện chữ số
2584	Bật giọng đọc
2589	Tab: đọc lại chữ số
2590	Chữ số từ 1 tới 2.
2591	Chữ số từ 1 tới 3.
2592	Chữ số từ 1 tới 4.
2593	Chữ số từ 1 tới 5.
2594	Chữ số từ 1 tới 6.
2595	Chữ số từ 1 tới 7.
2596	Chữ số từ 1 tới 8.
2597	Chữ số từ 1 tới 9.
2598	Chữ số từ 0 tới 9.
2603	Đề bài yêu cầu một số lượng. Mũi tên cho chọn tới 10 quả cam.
2604	Kéo mũi tên để chọn số quả cam, rồi kéo chỗ cam đã chọn sang vùng trống. Làm đi làm lại tới khi số cam đúng bằng số lượng được yêu cầu. Sau đó bấm nút Đồng ý để kiểm tra.
2605	Từ 1 tới 3.
2606	Từ 1 tới 4.
2607	Từ 1 tới 6.
2608	Từ 1 tới 10.
2609	Từ 10 tới 20.
2610	Từ 20 tới 50.
2615	Phép trừ với 1, 2 và 3.
2616	Phép trừ với 1, 2, 3 và 4.
2617	Phép trừ với 1, 2, 3, 4 và 5.
2618	Phép trừ với 1, 2, 3, 4, 5, 6 và 7.
2619	Phép trừ với 1, 2, 3, 4, 5, 6, 7, 8 và 9.
2628	Mũi tên trái: trả lời tay trái
2629	Mũi tên phải: trả lời tay phải
2630	Tay trái
2631	Tay phải
2632	Tất cả các từ
2633	Chỉ 5 từ
2634	Chọn kiểu chữ cho các chữ cái cần tìm
2635	Lẫn hoa lẫn thường
2636	Chữ hoa
2637	Chữ thường
2643	Rất tiếc, hoạt động này chưa có bản dịch cho ngôn ngữ của bạn.
2644	GCompris do cộng đồng KDE phát triển, bạn có thể góp sức dịch GCompris bằng cách tham gia một nhóm dịch tại <a href="%2">%2</a>
2645	Chúng tôi tạm chuyển hoạt động này sang tiếng Anh, nhưng bạn chọn được ngôn ngữ khác trong hộp thoại cài đặt.
2650	Thuật toán giải được mô tả trên Wikipedia. Muốn biết thêm về trò Tắt hết đèn: &lt;https://en.wikipedia.org/wiki/Lights_Out_(game)&gt;
2651	Lưới 5×5, rất dễ.
2652	Lưới 5×5, dễ.
2653	Lưới 5×5, vừa.
2654	Lưới 5×5, khó.
2655	Lưới 5×5, rất khó.
2656	Lưới 6×6, rất khó.
2657	Lưới 7×7, rất khó.
2658	Lưới 8×8, rất khó.
2659	Lưới 9×9, rất khó.
2664	Phím cách hoặc Enter: chọn một mục và đổi chỗ nó
2665	Phim về Louis Braille: &lt;https://www.youtube.com/watch?v=9bdfC2j_4x4&gt;
2666	Sinh ngày 4 tháng 1 năm 1809 ở Coupvray gần Paris, nước Pháp.
2667	Louis Braille bị chiếc dùi khâu trong xưởng của bố đâm vào mắt phải.
2668	Năm ba tuổi, Louis mù hẳn vì vết thương nhiễm trùng nặng rồi lan sang mắt trái.
2669	Năm 10 tuổi, cậu được gửi lên Paris học ở Học viện Hoàng gia dành cho Thanh thiếu niên Khiếm thị.
2670	Cậu khiến bạn bè nể phục và bắt đầu chơi dương cầm cùng đàn oóc.
2671	Charles Barbier, một quân nhân Pháp, tới thăm trường và giới thiệu phát minh của ông: lối viết ban đêm, một hệ mã 12 chấm nổi để truyền tin ngoài chiến trường.
2672	Louis rút gọn 12 chấm của Barbier xuống còn 6 và sáng tạo ra hệ chữ nổi Braille.
2673	Tốt nghiệp xong cậu trở thành thầy giáo, vừa quảng bá phương pháp của mình vừa lén dạy nó trong Học viện.
2674	Ông chỉnh sửa và mở rộng chữ nổi cho cả toán học, ký hiệu, dấu câu và ký âm nhạc.
2675	Ông mất vì bệnh lao. Ông được an táng tại điện Pantheon ở Paris. Người ta dựng đài tưởng niệm để tôn vinh ông.
2676	Chữ nổi Braille được công nhận là chuẩn của cả thế giới. Louis Braille đã chứng minh rằng có ý chí thì làm được những điều phi thường.
2677	Sắp các sự kiện theo đúng thứ tự đã xảy ra. Chọn dòng cần chuyển, rồi chọn chỗ muốn đặt nó vào.
2683	Bấm vào chiếc mũ để bắt đầu chơi
2684	Tính số sao còn lại, tới 3.
2685	Tính số sao còn lại, tới 4.
2686	Tính số sao còn lại, tới 5.
2687	Tính số sao còn lại, tới 10.
2688	Tính số sao còn lại, tới 30.
2689	Tính số sao còn lại, tới 100, có hệ số.
2690	Tính số sao còn lại, tới 1000, có hệ số.
2691	Tính số sao còn lại, tới 10000, có hệ số.
2692	Tính số sao còn lại, tới 10, với 2 hoặc 3 bộ sao khác nhau.
2693	%1x
2699	Cộng số sao, tới 3.
2700	Cộng số sao, tới 4.
2701	Cộng số sao, tới 5.
2702	Cộng số sao, tới 10.
2703	Cộng số sao, tới 30.
2704	Cộng số sao, tới 100, có hệ số.
2705	Cộng số sao, tới 1000, có hệ số.
2706	Cộng số sao, tới 10000, có hệ số.
2707	Cộng số sao, tới 10, với 2 hoặc 3 bộ sao khác nhau.
2712	Ở những cấp đầu, Tux đi thong thả trong mê cung, mỗi lần bấm là một bước.
2713	Với mê cung lớn hơn có một kiểu đi riêng, gọi là "chạy nhanh". Bật kiểu này thì Tux tự chạy một mạch tới ngã rẽ, khi đó con mới phải chọn đi đường nào.
2714	Nhìn chân Tux là biết kiểu này đang bật hay tắt: chân trần là "chạy nhanh" đang tắt, còn đi giày thể thao đỏ là đang bật.
2715	Ở cấp cao, kiểu chạy nhanh sẽ tự bật. Muốn dùng nó ở cấp thấp hoặc muốn tắt nó ở cấp cao, hãy bấm vào biểu tượng "chân trần / giày thể thao" ở góc trên bên trái màn hình.\t
2716	Nhìn xem mình đang ở đâu, rồi chuyển lại chế độ vô hình để đi tiếp
