325	Chọn bộ màn chơi
326	Mở trình soạn màn chơi
327	Vào hoạt động rồi mới mở được trình soạn màn chơi
328	Nạp các màn đã lưu
329	Vào hoạt động rồi mới nạp được màn chơi của con
334	Trong menu cài đặt hoạt động, con chọn được giữa bộ màn 'Có sẵn' và bộ do con tự làm ('Người dùng tự tạo'). Muốn tạo bộ màn riêng, chọn bộ 'người dùng tự tạo' rồi bấm nút tương ứng để mở trình soạn màn chơi.
335	Trong <b>trình soạn màn chơi</b>, con tự tạo được màn của mình. Chọn một công cụ ở bên cạnh để sửa các ô trên bản đồ của màn đang mở:
336	Dấu chéo: xoá sạch một ô
337	Tường ngang: thêm/bỏ một bức tường ngang ở cạnh dưới của ô
338	Tường dọc: thêm/bỏ một bức tường dọc ở cạnh phải của ô
339	Hố: thêm/bỏ một cái hố trên ô
340	Bóng: đặt vị trí xuất phát của quả bóng
341	Cửa: đặt vị trí cửa
342	Nút chạm: thêm/bỏ một nút chạm. Dùng ô số để chỉnh giá trị của nút. Mỗi giá trị chỉ được đặt một lần trên bản đồ.
343	Mọi công cụ (trừ công cụ xoá) đều bật/tắt thứ tương ứng trên ô vừa bấm: bấm vào ô trống là đặt được, bấm lại vào chính ô đó bằng cùng công cụ là bỏ đi.
344	Con thử màn vừa sửa bằng cách bấm nút 'Thử' bên cạnh khung soạn thảo. Muốn thoát chế độ thử, bấm nút trang chủ trên thanh công cụ, hoặc bấm phím Esc, hoặc nút quay lại trên máy di động.
345	Trong trình soạn thảo, con đổi màn đang sửa bằng các nút mũi tên trên thanh công cụ. Quay lại trình soạn thảo là sửa tiếp được màn hiện tại rồi thử lại nếu cần.
346	Soạn xong màn chơi, con lưu vào tệp bằng nút 'Lưu' bên cạnh.
347	Muốn quay về phần cài đặt hoạt động, bấm nút trang chủ trên thanh công cụ, hoặc bấm phím Esc, hoặc nút quay lại trên máy di động.
348	Cuối cùng, bấm nút 'Nạp các màn đã lưu' để dùng bộ màn của con.
349	Hoặc là tự tạo màn chơi bằng trình soạn thảo trong menu cài đặt rồi nạp tệp của con vào, hoặc là chọn bộ màn 'có sẵn'.
350	Không tìm thấy tệp '%1'!<br>Quay lại dùng bộ màn có sẵn.
351	Con đã chọn bộ màn tự tạo, nhưng chưa nạp màn nào cả!
352	Đồng ý
353	Con có thay đổi chưa lưu!<br/> Con có thật sự muốn rời màn này và bỏ hết thay đổi không?
354	Có
355	Không
356	Mở
357	Lưu
358	Thử
363	Chạm hai tay cùng lúc để quả bóng đi thẳng.
364	Bấm cùng lúc phím mũi tên trái và phải để quả bóng đi thẳng.
365	Dễ
366	Vừa
367	Khó
368	Chọn độ khó
381	Hoạt động này dạy cách đổi số thập phân sang số nhị phân.
382	Máy tính đếm bằng bóng bán dẫn, mà bóng bán dẫn chỉ có hai trạng thái. Trong toán học, hai trạng thái đó được viết là 0 và 1, tạo thành hệ đếm nhị phân.
383	Trong hoạt động này, 0 và 1 được thể hiện bằng bóng đèn tắt hoặc sáng.
384	Hệ nhị phân dùng hai chữ số này rất hiệu quả: chỉ với 8 bit là đếm được từ 0 tới 255.
385	Mỗi bit thêm vào một giá trị, ứng với luỹ thừa của 2, tăng dần từ phải sang trái: bit 1 → 2⁰=1 , bit 2 → 2¹=2 , bit 3 → 2²=4 , bit 4 → 2³=8 , bit 5 → 2⁴=16 , bit 6 → 2⁵=32 , bit 7 → 2⁶=64 , bit 8 → 2⁷=128.
386	Để đổi số 5 sang nhị phân, ta cộng 1 với 4.
387	Các bit tương ứng được đặt bằng 1, các bit còn lại bằng 0. Số 5 trong hệ thập phân bằng 101 trong hệ nhị phân.
388	Hình này giúp con tính giá trị của từng bit.
389	Số %1 viết trong hệ nhị phân là gì?
390	Đếm tới 3 (có bộ đếm, có hiện giá trị).
391	Đếm tới 3 (không có bộ đếm, có hiện giá trị).
392	Đếm tới 15 (có bộ đếm, có hiện giá trị).
393	Đếm tới 15 (không có bộ đếm, có hiện giá trị).
394	Đếm tới 255 (có bộ đếm, có hiện giá trị).
395	Đếm tới 255 (không có bộ đếm, có hiện giá trị).
396	Đếm tới 15 (không có bộ đếm, không hiện giá trị).
397	Đếm tới 255 (không có bộ đếm, không hiện giá trị).
398	0 tới 255 với
399	0 tới 255 với
404	Tạo lại ký tự được yêu cầu trong ô chữ nổi.
405	Con mở được bảng tra chữ nổi bằng cách bấm vào biểu tượng ô chữ nổi màu xanh.
406	Phím số: 1 tới 6 để bật/tắt chấm tương ứng
407	Phím cách: mở hoặc đóng bảng tra chữ nổi
408	Giờ khó hơn một chút vì không còn bảng tra.
409	Nhìn bảng tra ký tự chữ nổi và để ý xem dòng một với dòng hai giống nhau thế nào.
410	Lại giống dòng đầu trong bảng tra, nhưng cẩn thận nhé, chữ 'W' được thêm vào sau này.
411	Cái này dễ, các chữ số giống hệt các chữ cái từ A tới J.
412	Chữ nổi: giải mã ký hiệu
413	Chữ nổi là cách để người khiếm thị đọc và viết.
414	Mỗi ký tự chữ nổi, hay mỗi ô, gồm sáu vị trí chấm, xếp thành hình chữ nhật hai cột, mỗi cột ba chấm. Như thấy ở bên trái, mỗi chấm được đánh số từ 1 tới 6.
415	Khi nào sẵn sàng, hãy bấm vào mình rồi thử tạo lại các ký tự chữ nổi.
