2039	Hoa Kỳ
2193	Chỉ dùng chữ hoa
2202	Cẩn thận, tránh đám Troggle nhé.
2203	Phím cách: nuốt con số
2204	Luyện đẳng thức phép cộng.
2205	Luyện đẳng thức phép trừ.
2206	Luyện đẳng thức phép nhân.
2207	Luyện đẳng thức phép chia.
2208	Bằng %1
2209	Khác %1
2210	Ước của %1
2211	Bội của %1
2212	Số nguyên tố nhỏ hơn %1
2213	Con bị Troggle ăn mất rồi.
2214	Con ăn nhầm số rồi.
2215	1 không phải là số nguyên tố.
2216	%1 không phải số nguyên tố, các ước của nó là: %2
2217	Bội của %1 gồm %2 hay %3, còn %4 không phải bội của %5.
2218	Các ước của %1 là: %2
2219	Bấm phím Enter hoặc bấm vào mình để chơi tiếp.
2220	Cẩn thận, có Troggle kìa!
2228	Luyện bất đẳng thức phép cộng.
2229	Luyện bất đẳng thức phép trừ.
2230	Luyện bất đẳng thức phép nhân.
2231	Luyện bất đẳng thức phép chia.
2244	Phím số: nhập chữ số
2245	Phím xoá lùi: xoá chữ số cuối
2246	Delete: xoá hết câu trả lời
2247	Phím cách hoặc Enter: xác nhận câu trả lời
2248	(hai đầu thay đổi)
2249	Tìm số được yêu cầu.
2250	Tìm số từ 1 tới 5.
2251	Tìm số thập phân từ 0 tới 4.
2252	Tìm số từ 1 tới 7.
2253	Tìm số từ 1 tới 10.
2254	Tìm số từ 0 tới 20.
2255	Tìm số từ 0 tới 50.
2256	Tìm số từ 0 tới 100.
2257	Tìm số từ 0 tới 1 000.
2258	Tìm số từ 0 tới 10 000.
2259	Tìm số từ 0 tới 1 000 000.
2264	Mũi tên trái và phải: di con trỏ
2265	Đặt số đã cho lên trục số có vạch chia.
2266	Tìm vạch chia từ 1 tới 5.
2267	Tìm vạch chia từ 1 tới 7.
2268	Tìm vạch chia từ 1 tới 10.
2269	Tìm vạch chia từ 0 tới 20.
2270	Tìm vạch chia từ 0 tới 50.
2271	Tìm vạch chia từ 0 tới 100.
2272	Tìm vạch chia từ 0 tới 1 000.
2273	Tìm vạch chia từ 0 tới 10 000.
