207	Battery	I = %1A
210	Bulb	I = %1A
215	Resistor	I = %1A
218	Rheostat	I = %1A
325	ActivityConfig	Select your level set
326	ActivityConfig	Start the editor
327	ActivityConfig	Start the activity to access the editor
328	ActivityConfig	Load saved levels
329	ActivityConfig	Start the activity to load your levels
334	ActivityInfo	In the activity settings menu you can choose between the default 'Built-in' level set and one that you can define yourself ('User'). To create a level set, select the 'user' level set and start the level editor by clicking on the corresponding button.
335	ActivityInfo	In the <b>level editor</b> you can create your own levels. Choose one of the editing tools on the side to modify the map cells of the currently active level in the editor:
336	ActivityInfo	Cross: clear a map cell completely
337	ActivityInfo	Horizontal Wall: add/remove a horizontal wall on the lower edge of a cell
338	ActivityInfo	Vertical Wall: add/remove a vertical wall on the right edge of a cell
339	ActivityInfo	Hole: add/remove a hole on a cell
340	ActivityInfo	Ball: set the starting position of the ball
341	ActivityInfo	Door: Set the door position
342	ActivityInfo	Contact: add/remove a contact button. With the spin-box you can adjust the value of the contact button. It is not possible to set a value more than once on a map.
343	ActivityInfo	All tools (except the clear-tool) toggle their respective target on the clicked cell: An item can be placed by clicking on an empty cell, and by clicking again on the same cell with the same tool, you can remove it again.
344	ActivityInfo	You can test a modified level by clicking on the 'Test' button on the side of the editor view. You can return from testing mode by clicking on the home-button on the bar or by pressing escape on your keyboard or the back-button on your mobile device.
345	ActivityInfo	In the editor you can change the level currently edited by using the arrow buttons on the bar. Back in the editor you can continue editing the current level and test it again if needed.
346	ActivityInfo	When your level is finished you can save it to a file by clicking on the 'Save' button on the side.
347	ActivityInfo	To return to the activity settings click on the home-button on the bar or press Escape on your keyboard or the back button on your mobile device.
348	ActivityInfo	Finally, to load your level set, click on the 'Load saved levels' button.
349	balancebox	Either create your levels by starting the level editor in the activity settings menu and then load your file, or choose the 'built-in' level set.
350	balancebox	The file '%1' is missing!<br>Falling back to builtin levels.
351	Balancebox	You selected the user-defined level set, but you have not yet loaded any user level!
352	Balancebox	OK
353	balanceboxeditor	You have unsaved changes!<br/> Do you really want to leave this level and lose your changes?
354	balanceboxeditor	Yes
355	balanceboxeditor	No
356	BalanceboxEditor	Load
357	BalanceboxEditor	Save
358	BalanceboxEditor	Test
363	Ballcatch	Tap both hands at the same time, to make the ball go in a straight line.
364	Ballcatch	Press left and right arrow keys at the same time, to make the ball go in a straight line.
365	ActivityConfig	Easy
366	ActivityConfig	Medium
367	ActivityConfig	Difficult
368	ActivityConfig	Select your difficulty
381	BinaryBulb	This activity teaches how to convert decimal numbers to binary numbers.
382	BinaryBulb	Computers use transistors to count and transistors have only two states, 0 and 1. Mathematically, these states are represented by 0 and 1, which makes up the binary system of numeration.
383	BinaryBulb	In the activity 0 and 1 are simulated by bulbs, switched on or off.
384	BinaryBulb	Binary system uses these numbers very efficiently, allowing to count from 0 to 255 with 8 bits only.
385	BinaryBulb	Each bit adds a progressive value, corresponding to the powers of 2, ascending from right to left: bit 1 → 2⁰=1 , bit 2 → 2¹=2 , bit 3 → 2²=4 , bit 4 → 2³=8 , bit 5 → 2⁴=16 , bit 6 → 2⁵=32 , bit 7 → 2⁶=64 , bit 8 → 2⁷=128.
386	BinaryBulb	To convert a decimal 5 to a binary value, 1 and 4 are added.
387	BinaryBulb	Their corresponding bits are set to 1, the others are set to 0. Decimal 5 is equal to binary 101.
388	BinaryBulb	This image will help you to compute bits' value.
389	BinaryBulb	What is the binary representation of %1?
390	Data	Count up to 3 (with counter and with values visible).
391	Data	Count up to 3 (without counter and with values visible).
392	Data	Count up to 15 (with counter and with values visible).
393	Data	Count up to 15 (without counter and with values visible).
394	Data	Count up to 255 (with counter and with values visible).
395	Data	Count up to 255 (without counter and with values visible).
396	Data	Count up to 15 (without counter and without values visible).
397	Data	Count up to 255 (without counter and without values visible).
398	tutorial4	0 to 255 with
399	tutorial5	0 to 255 with
404	ActivityInfo	Reproduce the requested character in the interactive braille cell.
405	ActivityInfo	You can open the braille chart by clicking on the blue braille cell icon.
406	ActivityInfo	Digits: 1 to 6 select/deselect the corresponding dots
407	ActivityInfo	Space: open or close the braille chart
408	braille_alphabets	Now it's a little bit harder without the reference.
409	braille_alphabets	Look at the braille character chart and observe how similar the first and second lines are.
410	braille_alphabets	Again, similar to the first line in the character chart but take care, the 'W' letter was added afterward.
411	braille_alphabets	This is easy, numbers are the same as letters from A to J.
412	FirstScreen	Braille: Unlocking the Code
413	FirstScreen	The braille system is a method that is used by blind people to read and write.
414	FirstScreen	Each braille character, or cell, is made up of six dot positions, arranged in a rectangle containing two columns of three dots each. As seen on the left, each dot is referenced by a number from 1 to 6.
415	FirstScreen	When you are ready, click on me and try reproducing braille characters.
416	questions	Click on the dots in the braille cell area to produce the letter %1.
417	questions	Click on the dots in the braille cell area to produce the number %1.
418	questions	Click on the dots in the braille cell area to produce the symbol %1.
429	Data	Small grids with + operator.
430	Data	Small grids with + and − operators.
431	Data	Small grids with +, − and × operators.
432	Data	Medium grids with +, − and × operators.
433	Data	Large grids with +, −, × and ∕ operators.
439	ActivityInfo	In some levels, you need to find the day of the week for a given date. In this case, click on the corresponding day of the week in the list.
440	ActivityInfo	Arrows: navigate through the answers
441	ActivityInfo	Space or Enter: validate your answer
442	Calendar	Sunday
443	Calendar	Monday
444	Calendar	Tuesday
445	Calendar	Wednesday
446	Calendar	Thursday
447	Calendar	Friday
448	Calendar	Saturday
449	calendar_dataset	Select the 23rd
450	calendar_dataset	Select the 1st
451	calendar_dataset	Select the 16th
452	calendar_dataset	Select the 28th
453	calendar_dataset	Select the 11th
454	calendar_dataset	Select the 20th
455	calendar_dataset	Which day of the week is the 4th of the given month?
456	calendar_dataset	Which day of the week is the 12th of the given month?
457	calendar_dataset	Which day of the week is the 20th of the given month?
458	calendar_dataset	Which day of the week is the 28th of the given month?
459	calendar_dataset	Which day of the week is the 22nd of the given month?
460	calendar_dataset	Which day of the week is the 16th of the given month?
461	calendar_dataset	Which day of the week is the 10th of the given month?
462	calendar_dataset	Select a Monday between days 1 and 7 of the given month
463	calendar_dataset	Select a Tuesday between days 8 and 16 of the given month
464	calendar_dataset	Select a Wednesday between days 15 and 22 of the given month
465	calendar_dataset	Select a Thursday between days 26 and 31 of the given month
466	calendar_dataset	Select a Friday between days 20 and 25 of the given month
467	calendar_dataset	Select a Saturday between days 13 and 23 of the given month
468	calendar_dataset	Select a Sunday between days 5 and 17 of the given month
469	calendar_dataset	Select the second day before the 15th of the given month
470	calendar_dataset	Select the fourth Sunday of the given month
471	calendar_dataset	Select the day one week after 13th of the given month
472	calendar_dataset	Select the fifth Thursday of the given month
473	calendar_dataset	Select the third day after 27th of the given month
474	calendar_dataset	Find the month starting a Thursday and having 28 days
475	calendar_dataset	Find a month starting a Monday and having 31 days
476	calendar_dataset	Find the month between June and August
477	calendar_dataset	Find a month starting a Saturday
478	calendar_dataset	Find a month having 30 days
479	calendar_dataset	Find the first Monday of January in the year 2019
480	calendar_dataset	Find the second Wednesday of February in the year 2019
481	calendar_dataset	Find the third Friday of March in the year 2019
482	calendar_dataset	Find the fifth Sunday of April in the year 2018
483	calendar_dataset	Find the fourth Tuesday of July in the year 2018
484	calendar_dataset	Find the first Monday of August in the year 2018
485	calendar_dataset	Find the third Thursday of September in the year 2017
486	calendar_dataset	Find the fifth Sunday of October in the year 2017
487	calendar_dataset	Find the second Friday of December in the year 2017
488	calendar_dataset	Human Rights Day is celebrated five days after December 5.<br> Find the date of Human Rights Day in 2017.
489	calendar_dataset	Braille Day is celebrated one day before January 5.<br> Find the date of Braille Day in 2018
490	calendar_dataset	Mark's birthday is on November 4. In 2017 his party was exactly two weeks later.<br> Find the date of his party in 2017
491	calendar_dataset	International Women's Day is celebrated two days before March 10.<br> Find the date of International Women's Day in 2018.
492	calendar_dataset	The sports competition was held on last Friday of September 2017.<br> Select the date of the sports competition on the calendar.
497	CanalLock	Your goal is to lead Tux across the canal lock to get the wooden logs, using the different types of water locks available.
498	CanalLock	The vertical colored bars represent the water locks, which can be operated by clicking on them. Two locks of the same type cannot be operated simultaneously.
499	CanalLock	The water level inside the lock will change according to the side of the canal it is connected to. Use this property to help Tux get the job done.
500	ActivityConfig	Put together all the items from a category (with score)
501	ActivityConfig	Put together all the items from a category (without score)
502	ActivityConfig	Discover a category, grouping items together
508	Categorization	You don't have all the images for this activity. Click on 'Update the image set' to download the full word image set. Click on the cross or on 'Never show this dialog again' to play with the demo version.
509	Categorization	Update the image set
510	Categorization	Never show this dialog again
511	CategoryReview	Place the majority category images to the right and other images to the left
512	Data	Very familiar categories.
513	Data	Less familiar categories.
514	Data	Unfamiliar categories.
515	category_alphabets	Alphabets
516	category_alphabets	Place the LETTERS to the right and other objects to the left
517	category_animals	Animals
518	category_animals	Place the ANIMALS to the right and other objects to the left
519	category_birds	Birds
520	category_birds	Place the BIRDS to the right and other objects to the left
521	category_colors	Colors
522	category_colors	Place the objects matching GREEN color to the right and others to the left
523	category_colors	Place the objects matching WHITE color to the right and others to the left
524	category_colors	Place the objects matching PINK color to the right and others to the left
525	category_colors	Place the objects matching RED color to the right and others to the left
526	category_colors	Place the objects matching BROWN color to the right and others to the left
527	category_colors	Place the objects matching PURPLE color to the right and others to the left
528	category_colors	Place the objects matching GREY color to the right and others to the left
529	category_colors	Place the objects matching ORANGE color to the right and others to the left
530	category_colors	Place the objects matching YELLOW color to the right and others to the left
531	category_fishes	Fishes
532	category_fishes	Place the FISHES to the right and other objects to the left
533	category_flowers	Flowers
534	category_flowers	Place the FLOWERS to the right and other objects to the left
535	category_food	Food
536	category_food	Place the FOOD ITEMS to the right and other objects to the left
537	category_fruits	Fruits
538	category_fruits	Place the FRUITS to the right and other objects to the left
539	category_household_goods	Household goods
540	category_household_goods	Place the HOUSEHOLD GOODS to the right and other objects to the left
541	category_insects	Insects
542	category_insects	Place the INSECTS to the right and other objects to the left
543	category_living_beings	Living
544	category_living_beings	Place the living beings to the right and other objects to the left
545	category_monuments	Monuments
546	category_monuments	Place the MONUMENTS to the right and other objects to the left
547	category_nature	Nature
548	category_nature	Place the NATURE images to the right and other objects to the left
549	category_numbers	Numbers
550	category_numbers	Place the NUMBERS to the right and other objects to the left
551	category_odd_even	Odd even numbers
552	category_odd_even	Place the EVEN Numbers to the right and the ODD Numbers to the left
553	category_renewable	Renewable
554	category_renewable	Place the RENEWABLE energy sources to the right and other objects to the left
555	category_shapes	Shapes
556	category_shapes	Place the objects matching a CIRCLE to the right and others to the left
557	category_shapes	Place the objects matching a RECTANGLE to the right and others to the left
558	category_shapes	Place the objects matching a SPHERE to the right and others to the left
559	category_shapes	Place the objects matching a TRAPEZOID to the right and others to the left
560	category_shapes	Place the objects matching a TRIANGLE to the right and others to the left
561	category_shapes	Place the objects matching a SEMICIRCLE to the right and others to the left
562	category_shapes	Place the objects matching a PENTAGON to the right and others to the left
563	category_shapes	Place the objects matching a SQUARE to the right and others to the left
564	category_shapes	Place the objects matching a CONE to the right and others to the left
565	category_shapes	Place the objects matching a PARALLELOGRAM to the right and others to the left
566	category_shapes	Place the objects matching a HEPTAGON to the right and others to the left
567	category_shapes	Place the objects matching a CUBE to the right and others to the left
568	category_shapes	Place the objects matching a RHOMBUS to the right and others to the left
569	category_shapes	Place the objects matching a NONAGON to the right and others to the left
570	category_shapes	Place the objects matching a CUBOID to the right and others to the left
571	category_shapes	Place the objects matching a HEXAGON to the right and others to the left
572	category_shapes	Place the objects matching an OCTAGON to the right and others to the left
573	category_shapes	Place the objects matching a CYLINDER to the right and others to the left
574	category_shapes	Place the objects matching a DECAGON to the right and others to the left
575	category_tools	Tools
576	category_tools	Place the TOOLS to the right and other objects to the left
577	category_transports	Transport
578	category_transports	Place the MEANS OF TRANSPORTATION to the right and other objects to the left
579	category_vegetables	Vegetables
580	category_vegetables	Place the VEGETABLES to the right and other objects to the left
585	ActivityInfo	This version of checkers follows the rules of international draughts.
586	ActivityInfo	The checkers library is draughts.js &lt;https://github.com/shubhendusaurabh/draughts.js&gt;. Manual is from wikipedia &lt;https://en.wikipedia.org/wiki/Draughts&gt;
587	checkers	Black's turn
588	checkers	White's turn
589	checkers	White wins
590	checkers	Black wins
597	ActivityInfo	Single click on undo button will undo one move. Single click on redo button will redo one move. To undo all the moves, press and hold the undo button for 3 seconds.
598	ActivityInfo	The chess engine is p4wn &lt;https://github.com/douglasbagnall/p4wn&gt;.
599	chess	Black's turn
600	chess	White's turn
601	chess|white wins	White mates
602	chess|black wins	Black mates
603	chess	Drawn game
604	chess|black king is under attack	White checks
605	chess|white king is under attack	Black checks
606	chess	Invalid, your king may be in check
607	Chess	Do you really want to undo all the moves?
608	Chess	Yes
609	Chess	No
621	ActivityInfo	Dates of Transportation are based on those found in &lt;https://www.wikipedia.org&gt;.
622	Data	For children who can read numbers.
623	Data	For children who can read words.
624	board1_0	Moonwalker
625	board1_0	1
626	board1_0	2
627	board1_0	3
628	board1_0	4
629	board2_0	The 4 Seasons
630	board2_0	Spring
631	board2_0	Summer
632	board2_0	Autumn
633	board2_0	Winter
634	board3_0	Gardening
635	board3_0	1
636	board3_0	2
637	board3_0	3
638	board3_0	4
639	board4_0	Tux and the apple tree
640	board4_0	1
641	board4_0	2
642	board4_0	3
643	board4_0	4
644	board5_0	Place each object on the date it was invented.
645	board5_0	1829 Stephenson's Rocket Steam locomotive
646	board5_0	1769 Cugnot's fardier
647	board5_0	Transportation
648	board5_1	Transportation
649	board5_1	1783 Montgolfier brothers' hot air balloon
650	board5_1	1890 Clement Ader's Eole
651	board5_1	1907 Paul Cornu First helicopter flight
652	board5_2	Transportation
653	board5_2	1769 Cugnot's fardier
654	board5_2	1890 Clement Ader's Eole
655	board5_3	Transportation
656	board5_3	1783 Montgolfier brothers' hot air balloon
657	board5_3	1829 Stephenson's Rocket Steam locomotive
658	board5_4	Transportation
659	board5_4	1829 Stephenson's Rocket Steam locomotive
660	board5_4	1890 Clement Ader's Eole
661	board5_4	1769 Cugnot's fardier
662	board6_0	Aviation
663	board6_0	1890 Clement Ader's Eole
664	board6_0	1905 The Wright brothers' Flyer III
665	board6_0	1909 Louis Bleriot crosses the English Channel
666	board6_1	Aviation
667	board6_1	1947 Chuck Yeager breaks the sound-barrier
668	board6_1	1927 Charles Lindbergh crosses the Atlantic Ocean
669	board6_1	1934 Hélène Boucher's speed record of 445km/h
670	board6_2	Cars
671	board6_2	1878 Amédée Bollée's La Mancelle
672	board6_2	1769 Cugnot's fardier
673	board6_2	1885 The first petrol car by Benz
674	board6_3	Cars
675	board6_3	1898 Renault voiturette
676	board6_3	1923 Lancia Lambda
677	board6_3	1955 Citroën DS 19
678	ActivityConfig	Select your locale
684	ActivityInfo	Space: select an item
685	ActivityInfo	Tab: repeat the question
688	ActivityConfig	Manual
689	ActivityConfig	Go to the next level
700	ActivityConfig	12 hours
701	ActivityConfig	24 hours
702	ActivityConfig	Select a clock system
708	ActivityInfo	The shortest hand indicates the hours, a longer hand indicates the minutes, and the longest hand indicates the seconds.
709	Clockgame	Set the watch to:
710	Clockgame	%n hour(s)
711	Clockgame	%n minute(s)
