207	Battery	I = %1A
210	Bulb	I = %1A
215	Resistor	I = %1A
218	Rheostat	I = %1A
625	board1_0	1
626	board1_0	2
627	board1_0	3
628	board1_0	4
635	board3_0	1
636	board3_0	2
637	board3_0	3
638	board3_0	4
640	board4_0	1
641	board4_0	2
642	board4_0	3
643	board4_0	4
918	AndGate	A AND B
924	NandGate	NOT (A AND B)
926	NorGate	NOT (A OR B)
931	OrGate	A OR B
937	XorGate	A XOR B
1192	board5	Castillo de San Marcos
1441	Data	Select 0.75 pie.
1442	Data	Select 0.8 pie.
1443	Data	Select 1.25 pies.
1444	Data	Select 1.4 pies.
1445	Data	Select 1.5 pies.
1446	Data	Select 1.75 pies.
1447	Data	Decimal numbers with a square.
1448	Data	Select 0.5 square.
1449	Data	Select 0.25 square.
1450	Data	Select 0.4 square.
1451	Data	Select 0.75 square.
1452	Data	Select 0.8 square.
1453	Data	Select 1.25 squares.
1454	Data	Select 1.4 squares.
1455	Data	Select 1.5 squares.
1456	Data	Select 1.75 squares.
1457	Data	Percentages with a pie.
1458	Data	Select %1% of the pie.
1459	Data	Percentages with a square.
1460	Data	Select %1% of the square.
1461	Data	Specific questions with a pie.
1462	Data	Select as many parts as you can without taking more than half of the pie.
1467	Data	Find numerator (with a pie).
1468	Data	Find numerator (with a square).
1469	Data	Find denominator (with a pie).
1470	Data	Find denominator (with a square).
1471	Data	Find numerator and denominator (with a pie).
1472	Data	Find numerator and denominator (with a square).
1477	ActivityInfo	Left and right arrows: select a token
1478	ActivityInfo	Space: add selected token to the frieze
1479	ActivityInfo	Backspace or Delete: remove last token from the frieze
1480	ActivityInfo	Enter: validate the answer
1481	ActivityInfo	Tab: switch between editing the frieze and viewing the model
1482	Frieze	I am Ready
1483	Data	Copy this frieze: 2 shapes with different colors/signs.
1484	Data	Copy this frieze.
1485	Data	Remember and copy this frieze: any combination of shapes, colors/signs and sizes.
1486	Data	Remember and copy this frieze.
1487	Data	Copy and complete this frieze: patterns between 4 and 7, any combination of shapes, colors/signs and sizes.
1488	Data	Copy and complete this frieze.
1489	Data	Remember and copy this frieze: patterns between 4 and 7, any combination of shapes, colors/signs and sizes.
1490	Data	Copy and complete this frieze: patterns between 6 and 8, any combination of shapes, colors/signs and sizes.
1491	Data	Remember and copy this frieze: patterns between 6 and 8, any combination of shapes, colors/signs and sizes.
1492	Data	Copy and complete this frieze: 2 shapes with different colors/signs.
1493	Data	Remember and copy this frieze: 2 shapes with different colors/signs.
1494	Data	Copy this frieze: 3 or 4 shapes with different colors/signs.
1495	Data	Copy this frieze: 3 or 4 shapes with 2 sizes and potentially same colors/signs.
1496	Data	Copy and complete this frieze: 3 or 4 shapes with 2 sizes and potentially same colors/signs.
1497	Data	Copy this frieze: patterns between 12 and 15, any combination of shapes, colors/signs and sizes.
1498	Data	Copy and complete this frieze: patterns between 10 and 12, any combination of shapes, colors/signs and sizes.
1499	Data	Copy and complete this frieze: patterns between 16 and 20, any combination of shapes, colors/signs and sizes.
1504	Data	Countries of America.
1505	Data	Countries of Asia.
1506	Data	Countries of Oceania.
1507	Data	Countries of Europe.
1508	board10_0	United States of America
1509	board10_0	Washington
1510	board10_0	Oregon
1511	board10_0	Idaho
1512	board10_0	Montana
1513	board10_0	North Dakota
1514	board10_0	South Dakota
1515	board10_0	Nebraska
1516	board10_0	Kansas
1517	board10_0	Colorado
1518	board10_0	New Mexico
1519	board10_0	Arizona
1520	board10_0	Alaska
1521	board10_0	Hawaii
1522	board10_0	Texas
1523	board10_0	Oklahoma
1524	board10_0	Minnesota
1525	board10_0	Iowa
1526	board10_0	Missouri
1527	board10_0	Arkansas
1528	board10_0	Louisiana
1529	board10_0	Mississippi
1530	board10_0	Tennessee
1531	board10_0	Kentucky
1532	board10_0	Indiana
1533	board10_0	Illinois
1534	board10_0	Wisconsin
1535	board10_0	Michigan
1536	board10_0	Ohio
1537	board10_0	West Virginia
1538	board10_0	Virginia
1539	board10_0	North Carolina
1540	board10_0	South Carolina
1541	board10_0	Georgia
1542	board10_0	Florida
1543	board10_0	Alabama
1544	board10_0	Maryland
1545	board10_0	New Jersey
1546	board10_0	Delaware
1547	board10_0	Pennsylvania
1548	board10_0	New York
1549	board10_0	Vermont
1550	board10_0	New Hampshire
1551	board10_0	Maine
1552	board10_0	California
1553	board10_0	Nevada
1554	board10_0	Utah
1555	board10_0	Wyoming
1556	board10_0	Massachusetts
1557	board10_0	Rhode Island
1558	board10_0	Connecticut
1559	board11_0	Regions of Italy
1560	board11_0	Liguria
1561	board11_0	Piedmont
1562	board11_0	Aosta Valley
1563	board11_0	Lombardy
1564	board11_0	Trentino-South Tyrol
1565	board11_0	Veneto
1566	board11_0	Friuli Venezia Giulia
1567	board11_0	Emilia-Romagna
1568	board11_0	Tuscany
1569	board11_0	Umbria
1570	board11_0	Marche
1571	board11_0	Lazio
1572	board11_0	Abruzzo
1573	board11_0	Molise
1574	board11_0	Campania
1575	board11_0	Apulia
1576	board11_0	Basilicata
1577	board11_0	Calabria
1578	board11_0	Sicily
1579	board11_0	Sardinia
1580	board12_0	States and Union Territories of India
1581	board12_0	Himachal Pradesh
1582	board12_0	Punjab
1583	board12_0	Uttarakhand
1584	board12_0	Rajasthan
1585	board12_0	Uttar Pradesh
1586	board12_0	Bihar
1587	board12_0	Gujarat
1588	board12_0	Haryana
1589	board12_0	Madhya Pradesh
1590	board12_0	Jharkhand
1591	board12_0	Maharashtra
1592	board12_0	Chhattisgarh
1593	board12_0	Goa
1594	board12_0	Karnataka
1595	board12_0	Telangana
1596	board12_0	Andhra Pradesh
1597	board12_0	Kerala
1598	board12_0	Tamil Nadu
1599	board12_0	West Bengal
1600	board12_0	Sikkim
1601	board12_0	Assam
1602	board12_0	Arunachal Pradesh
1603	board12_0	Nagaland
1604	board12_0	Odisha
1605	board12_0	Manipur
1606	board12_0	Mizoram
1607	board12_0	Tripura
1608	board12_0	Meghalaya
1609	board12_0	Andaman and Nicobar Islands
1610	board12_0	Delhi
1611	board12_0	Chandigarh
1612	board12_0	Dadra and Nagar Haveli and Daman and Diu
1613	board12_0	Ladakh
1614	board12_0	Lakshadweep
1615	board12_0	Jammu and Kashmir
1616	board12_0	Puducherry
1617	board13_0	States and Territories of Australia
1618	board13_0	Western Australia
1619	board13_0	Northern Territory
1620	board13_0	South Australia
1621	board13_0	Queensland
1622	board13_0	New South Wales
1623	board13_0	Victoria
1624	board13_0	Tasmania
1625	board13_0	Australian Capital Territory
1626	board14_0	Provinces of China
1627	board14_0	Xinjiang
1628	board14_0	Gansu
1629	board14_0	Inner Mongolia
1630	board14_0	Ningxia
