207	Battery	I = %1A
210	Bulb	I = %1A
215	Resistor	I = %1A
218	Rheostat	I = %1A
625	board1_0	1
626	board1_0	2
627	board1_0	3
628	board1_0	4
635	board3_0	1
636	board3_0	2
637	board3_0	3
638	board3_0	4
640	board4_0	1
641	board4_0	2
642	board4_0	3
643	board4_0	4
918	AndGate	A AND B
924	NandGate	NOT (A AND B)
926	NorGate	NOT (A OR B)
931	OrGate	A OR B
937	XorGate	A XOR B
1192	board5	Castillo de San Marcos
3001	ActivityInfo	realrainbow.ogg - used when a new gold nugget appears
3002	ActivityInfo	metalpaint.wav - remixed and used when a gold nugget is collected
3003	Mining	Find the sparkle and zoom in around it. If you have a mouse, point the cursor on the sparkle then use the scroll wheel. If you have a trackpad, point the cursor on the sparkle then drag one finger on the right area or two fingers on the center. On a touch area, drag two fingers away from the sparkle, one in each direction.
3004	Mining	Perfect you are zooming. Continue until you see the nugget.
3005	Mining	Hum, take care, you are zooming too far from the sparkle.
3006	Mining	Now you see the nugget, click on it to catch it.
3007	Mining	Hum, you are too far from the nugget to see it. Unzoom then zoom again as close as you can from the sparkle.
3008	Mining	Now unzoom and try to find another sparkle.
3009	Mining	Continue to unzoom until you see the sparkle.
3010	Mining	Now you see the sparkle, go ahead, you can zoom on it.
3016	MissingLetter	We are sorry, we don't have yet a translation for your language.
3017	MissingLetter	GCompris is developed by the KDE community, you can translate GCompris by joining a translation team on <a href="%2">%2</a>
3018	MissingLetter	We switched to English for this activity but you can select another language in the configuration dialog.
3024	ActivityInfo	Left and Right arrows: navigate inside an area
3025	ActivityInfo	Tab: navigate between the bottom and the top areas
3026	money	Click on the coins or on the notes at the bottom of the screen to pay. If you want to remove a coin or a note, click on it on the upper screen area.
3027	money	Tux just bought some items in your shop.\nHe gives you %1, please give back his change.
3028	Data	Amount up to 10 units.
3029	Data	Amount up to 100 units.
3030	Data	Amount up to 1000 units.
3044	FirstScreen	Exploring Morse Code
3045	FirstScreen	Morse code was developed by Samuel Morse. It is a method of transmitting text information as a series of on-off tones, lights, or clicks.
3046	FirstScreen	Each Morse code symbol represents either a text character (letter or numeral) or a prosign and is represented by a unique sequence of dots and dashes. The duration of a dash is three times the duration of a dot. To increase the speed of the communication, the code was designed so that the most common letters have the shorter sequences of dots and dashes.\nFor example, the most common letter in English, the letter "E", has the shortest code, a single dot.
3047	FirstScreen	When you are ready, click on Tux and we will converse in Morse code.
3048	MorseCode	Morse value: %1
3049	MorseCode	Alphabet/Numeric value: %1
3050	Data	Letters.
3051	Data	Send the message %1 in Morse code.
3052	Data	Convert the message %1 to letters.
3053	Data	Find the corresponding letter.
3054	Data	Digits.
3055	Data	Convert the message %1 to digits.
3056	Data	Find the corresponding digit.
3057	Data	Words.
3058	Data	Write the Morse code you hear.
3059	Data	Convert the message in a word.
3064	ActivityInfo	Arrows: navigate inside an area
3065	ActivityInfo	Space or Enter: select or place an item
3066	ActivityInfo	Tab: navigate between the item list and the mosaic
3067	Data	Up to 5 items, on a single line.
3068	Data	Up to 8 items, on a single line.
3069	Data	Up to 16 items, on multiple lines.
3070	Data	Up to 24 items, on multiple lines.
3075	ActivityInfo	Up and Down arrows: navigate through the answer list
3076	ActivityInfo	Space: select or deselect the highlighted answer
3077	ActivityInfo	Enter: validate your answer, or close the feedback text panel
3082	nine_men_morris	Place a piece
3083	nine_men_morris	Move a piece
3084	nine_men_morris	Remove a piece
3085	nine_men_morris	Congratulations
3086	nine_men_morris	Congratulations Player 1
3087	nine_men_morris	Congratulations Player 2
3088	nine_men_morris	Try again
3089	NineMenMorris	You and Tux start with 9 pieces each, and take turns to place your pieces on the empty spots of the board (by clicking on the spots).
3090	NineMenMorris	If you form a mill (line of 3 pieces), then select one of Tux's pieces to remove it. Pieces of formed mill can not be removed unless no other pieces are left on the board.
3091	NineMenMorris	After all the pieces are placed, you and Tux will take turns to move them. Click on one of your pieces, and then on an adjacent empty spot to move it there. Green color spots indicates where you can move.
3092	NineMenMorris	If you are left with 3 pieces, they gain the ability to 'fly' and can be moved to any vacant spot on the board.
3093	NineMenMorris	If you immobilize the computer or leave it with less than 3 pieces, then you win the game.
3101	NoteNames	New note: %1
3102	NoteNames	%1%
3103	NoteNames	This activity requires sound, so it will play some sounds even if the audio voices or effects are disabled in the main configuration.
3104	NoteNames	Quit
3105	NoteNames	Continue
3106	dataset_01	This activity will teach you to read notes from F1 in bass clef up to D6 in treble clef.<br>On each level you will learn new notes and practice the ones you have already learned.<br>Reference notes are colored in red and will help you to read the notes placed around them.
3107	ActivityConfig	Highlight next point
3116	NumbersOddEven	Catch the even numbers.
3117	NumbersOddEven	Catch the odd numbers.
3118	NumbersOddEven	This activity teaches about even and odd numbers.
3119	NumbersOddEven	Even numbers are numbers which leave a remainder of 0 when divided by 2.
3120	NumbersOddEven	What is meant by remainder?
3121	NumbersOddEven	Odd numbers are numbers which do not leave a remainder of 0 when divided by 2.
3122	NumbersOddEven	Exercise to test your understanding.
3123	Tutorial1	The remainder is the amount "left over" after dividing a number with another number.\n If 6 is divided by 2 the result is 3 and the remainder is 0.\n If 7 is divided by 2 the result is 3 and the remainder is 1.
3124	Tutorial2	For example: 12, 38, 52, 68, 102, 118, 168, 188, 502, 532, 700, 798, 842, 892, 1000. All of these numbers are even numbers as they leave a remainder of 0 when divided by 2.
3125	Tutorial3	For example: 15, 19, 51, 65, 103, 119, 169, 185, 505, 533, 701, 799, 845, 897, 1001. All of these numbers are odd numbers as they do not leave a remainder of 0 when divided by 2.
3126	TutorialBase	Choose the even number:
3127	TutorialBase	Choose the odd number:
3128	TutorialBase	Great
3129	TutorialBase	There is an error: when divided by 2, %1 leaves a remainder of 1. Therefore this is an odd number.
3130	TutorialBase	There is an error: when divided by 2, %1 leaves a remainder of 0. Therefore this is an even number.
3134	Data	Ascending order, 5 defined letters.
3135	Data	a|b|c|d|e
3136	Data	c|f|g|l|m
3137	Data	Descending order, 5 defined letters.
3138	Data	v|w|x|y|z
3139	Data	a|b|d|f|g
3140	Data	Ascending order, 5 random letters.
3141	Data	a|b|c|d|e|f|g|h|i|j|k|l|m|n|o|p|q|r|s|t|u|v|w|x|y|z
3142	Data	Descending order, 5 random letters.
3143	Data	Ascending order, 8 random letters.
3144	Data	Descending order, 8 random letters.
3149	Data	Cycle of life of a flower.
3150	Data	Travel to the Moon.
3151	Data	Tux gathers an apple.
3157	ordering	Drag and drop the items in ascending order.
3158	ordering	Drag and drop the items in descending order.
3159	ordering	Drag and drop the letters in alphabetical order.
3160	ordering	Drag and drop the letters in reverse alphabetical order.
3161	ordering	Drag and drop the items in chronological order.
3162	ordering	Drag and drop the words to the upper box to form a meaningful sentence.
3163	Data	Ascending order, 5 defined numbers between 1 and 5.
3164	Data	Descending order, 5 defined numbers between 1 and 5.
3165	Data	Ascending order, 5 random numbers between 2 and 10.
3166	Data	Descending order, 5 random numbers between 2 and 10.
3167	Data	Ascending order, 5 random numbers between 8 and 20.
3168	Data	Descending order, 5 random numbers between 8 and 20.
3169	Data	Ascending order, 8 random numbers between 2 and 30.
3170	Data	Descending order, 8 random numbers between 2 and 30.
3175	Data	Below 5 words.
3176	Data	The|dog|barks.\nThe|house|is|red.\nThe|boy|reads|a book.\nMy|friend|is|nice.\nWhat|a|beautiful|sight!\nSteve|jumps|into|the|pool.\nJessica|wants|a|new|book.\nMom|made|me|a|sandwich.\nTigers|live|in|forests.\nFootball|is|a|team|game.
3177	Data	Below 10 words.
3178	Data	The|sun|is|shining|in|the|sky.\nKids|enjoy|playing|outside|in|the|evening.\nAre|you|going|out|for|lunch?\nThe|girl|tied|her|tennis|shoes|and|went|outside.\nSam|felt|sick|after|eating|five|huge|candy|bars.\nOur|family|takes|a|vacation|to|the|beach|every|year.\nUncle|Joe|gave|me|a|red|toy|truck.\nWhen|you|finish|your|rice|you|can|eat|dessert.\nMom|has|asked|me|to|play|in|the|room.\nI|think|we|are|going|to|have|a|good|day.
3183	ActivityInfo	Players take turns moving the seeds. On each turn, a player chooses one of the six houses under their control. The player removes all seeds from that house and distributes them, in a process called sowing, into the following houses (counter-clockwise). Seeds are not distributed into the end scoring houses, nor into the house drawn from. The starting house is always left empty; if it contained 12 (or more) seeds, it is skipped, and the twelfth seed is placed in the next house.
3184	ActivityInfo	Capturing occurs only when a player brings the count of an opponent's house to exactly two or three with the final seed he sowed in that turn. This always captures the seeds in the corresponding house, and possibly more: if the previous-to-last seed also brought an opponent's house to two or three, these are captured as well, and so on until a house is reached which does not contain two or three seeds or does not belong to the opponent. The captured seeds are placed in the player's scoring house. However, if a move would capture all of an opponent's seeds, the capture is forfeited since this would prevent the opponent from continuing the game, and the seeds are instead left on the board.
3185	ActivityInfo	If an opponent's houses are all empty, the current player must make a move that gives the opponent seeds. If no such move is possible, the current player captures all seeds in their own territory, ending the game.
3186	oware	Invalid Move!
3193	board10_0	Katsushika Hokusai, Viewing Sunset over the Ryogoku Bridge from the Ommaya Embankment - 1830
3194	board11_0	Katsushika Hokusa, Poppies - 1833-1834
3195	board12_0	Katsushika Hokusai, Kazusa sea Route - 1830.
3196	board13_0	Michelangelo, Pieta - 1499
3197	board14_0	Leonardo da Vinci, Mona Lisa - 1503-19
3198	board15_0	Giovanni Bellini, La Pala di Pesaro - 1475-85
3199	board16_0	Albrecht Dürer, Lion - 1494
3200	board17_0	Pieter Brugel, The Harvesters - 1565
3201	board18_0	Pierre-Auguste Renoir, Girls At The Piano - 1892
3202	board19_0	Wassily Kandinsky, Composition VIII - 1923
3203	board1_0	Pierre-Auguste Renoir, Bal du moulin de la Galette - 1876
3204	board20_0	Bazille, The Ramparts at Aigues-Mortes - 1867
3205	board21_0	Mary Cassatt, Summertime - 1894
3206	board22_0	Vincent Van Gogh, Village Street in Auvers - 1890
3207	board2_0	Giuseppe Arcimboldo, Spring - 1573
3208	board3_0	Giuseppe Arcimboldo, The Librarian - 1566
3209	board4_0	Katsushika Hokusai, Oiran and Kamuro
3210	board5_0	Katsushika Hokusai, Woman holding a fan
3211	board6_0	Katsushika Hokusai, Ejiri in Suruga Province - 1830-1833
3212	board7_0	Katsushika Hokusai, The Great Wave off Kanagawa - 1823-1829
3213	board8_0	Utagawa Hiroshige, The Benzaiten Shrine at Inokashira in Snow - 1760-70
3214	board9_0	Utagawa Hiroshige, Horse-mackerel and Prawn - 1840
3219	ActivityInfo	The directions are absolute, they do not depend on the current orientation of Tux.
3220	Data	%1x%2 grids.
3222	ActivityInfo	The directions are relative to the current orientation of Tux.
3223	ActivityInfo	This means that UP moves forward, DOWN moves backward, LEFT moves to the left side of Tux and RIGHT moves to the right side of Tux.
3227	ActivityInfo	Keyboard controls:
3228	ActivityInfo	Arrows: directions
3229	GridPath	Errors: %1
3231	ActivityConfig	Use the default starting hole
3235	peg_solitaire	English board
3236	peg_solitaire	French board
3237	peg_solitaire	32 holes diamond board
3238	peg_solitaire	Asymmetrical board
3242	Penalty	Double click or double tap on the side of the goal you want to put the ball in.
3243	Penalty	Click or tap on the ball to bring it back to its initial position.
3248	PhotoHunter	Drag the slider to show the differences.
3249	PhotoHunter	Click on the differences between the two images.
3255	ActivityInfo	Level 1: Basic piano keyboard (white keys only) where users can experiment with clicking the colored rectangle keys to write music.
3256	ActivityInfo	Level 2: The musical staff switches to bass clef, so notes are lower than in previous level.
3257	ActivityInfo	Level 3: Option to choose between treble and bass clef, addition of black keys (sharp keys).
3258	ActivityInfo	Level 4: Flat notation used for black keys.
3259	ActivityInfo	Level 5: Option to select a note duration (whole, half, quarter, eighth notes).
3260	ActivityInfo	Level 6: Addition of rests (whole, half, quarter, eighth rests).
3261	ActivityInfo	Level 7: Save your compositions and load pre-defined or saved melodies.
3262	ActivityInfo	Digits 1 to 7: white keys
3263	ActivityInfo	F2 to F7: black keys
3264	ActivityInfo	Space: play
3265	ActivityInfo	Left and Right arrows: switch keyboard octave
3266	ActivityInfo	Backspace: undo
3267	ActivityInfo	Delete: erase selected note or everything
3268	ActivityInfo	The synthesizer original code is from https://github.com/vsr83/miniSynth
3269	BpmMeter	%1 BPM
3270	KeyOption	Treble clef
3271	KeyOption	Bass clef
3272	KeyOption	Treble clef added
3273	KeyOption	Bass clef added
3274	LyricsArea	Title: %1
3275	LyricsArea	Origin: %1
3276	melodies	America: English Lullaby
3277	melodies	America: Patriotic
3278	melodies	America: Shaker Tune
3279	melodies	America: Nursery Rhyme
3283	melodies	German Kid's Song
3284	melodies	Children's Song from Brazil
3288	melodies	Hungary, Nursery Rhyme
3289	melodies	Hungary, Children's Song
3291	melodies	Britain
3295	melodies	Mexican song to break a piñata
3297	MelodyList	Melodies
3298	OptionsRow	Whole note
3299	OptionsRow	Half note
